Segment_1,Segment_2,Segment_3,Segment_4,Segment_5,Segment_6,Segment_7,Segment_8,Segment_9,Segment_10,Segment_11,Segment_12,Segment_13,Segment_14,Segment_15,Segment_16,Segment_17,Segment_18,Segment_19,Segment_20,Segment_21,Segment_22,Segment_23,Segment_24,Segment_25,Segment_26,Segment_27,Segment_28,Segment_29,Segment_30,Segment_31,Segment_32,Segment_33,Segment_34,Segment_35,Segment_36,Segment_37,Segment_38,Segment_39,Segment_40,Segment_41,Segment_42,Segment_43,Segment_44,Segment_45,Segment_46,Segment_47,Segment_48,Segment_49,Segment_50,Segment_51,Segment_52,Segment_53,Segment_54,Segment_55,Segment_56,Segment_57,Segment_58,Segment_59,Segment_60,Segment_61,Segment_62,Segment_63,Segment_64,Segment_65,Segment_66,Segment_67,Segment_68,Segment_69,Segment_70,Segment_71,Segment_72,Segment_73,Segment_74,Segment_75,Segment_76,Segment_77,Segment_78,Segment_79,
798.832264,-445.864567,997.951239,-965.270989,609.056509,-906.028393,-190.156163,461.120077,-626.392282,-632.338790,-768.168508,-449.099645,919.019758,-390.520063,-717.097722,117.736547,1293.473245,-1035.737382,-381.089503,1227.156842,243.332751,-848.379856,332.756056,-98.749530,-633.893170,1714.880492,-759.110842,407.140873,-620.725910,-460.980389,2118.638674,467.706388,-228.173903,1306.469895,-902.955780,-143.969342,1331.810690,-556.207931,1407.781954,-669.000955,1431.484197,-789.979111,628.778262,-993.184560,-4.743616,-346.739430,-457.653047,1389.540374,-708.835158,748.011432,-36.836936,-560.165134,1059.175283,-925.659602,-381.603482,1109.168944,-1009.273259,-445.542607,1484.529321,-1054.857538,-408.636388,1503.311138,-905.316134,40.381011,831.210020,-854.692363,-351.191602,1595.699913,-773.032196,-189.141328,1384.215942,-687.129411,484.191754,-626.417379,-298.850960,1358.406892,-821.510595,532.570785,-635.165547,
863.009393,-457.718846,916.365540,-984.760970,542.996529,-877.922788,-223.687824,597.459223,-646.218574,-636.422974,-704.474447,-470.852765,840.589379,-256.838980,-735.995402,70.483895,1385.813087,-1051.712011,-414.186080,1142.577857,350.214191,-864.606517,276.154686,52.164033,-652.232265,1670.744419,-777.698765,345.748398,-521.978976,-486.712724,2048.337031,434.352217,-259.168250,1289.262392,-915.675771,-178.223655,1420.760150,-574.878031,1436.608130,-686.037647,1351.754784,-807.095266,556.735228,-998.567896,-46.625176,-218.026632,-484.297436,1433.617130,-724.610876,681.103263,-79.427665,-582.342178,984.087120,-896.907079,-408.034077,1034.863048,-976.625095,-472.942393,1430.512381,-1056.378412,-438.036174,1435.884835,-918.393771,-0.430566,972.574387,-870.095770,-382.201726,1568.403230,-788.337648,-223.686457,1495.485480,-702.858151,430.546859,-561.251657,-324.265041,1396.686271,-843.991528,466.775080,-549.050396,
914.421988,-469.546438,835.106035,-1003.324048,479.866116,-839.703961,-256.253742,727.133291,-665.792315,-640.051755,-627.578407,-491.617986,763.211705,-111.586112,-755.201119,24.969672,1459.712604,-1064.254064,-445.758985,1060.273702,460.159361,-880.714134,222.270885,208.506300,-669.779634,1615.941884,-796.728722,287.613060,-409.487546,-511.185754,1971.223969,394.698152,-289.081626,1259.841905,-924.788786,-211.481536,1492.047302,-592.659203,1448.384182,-703.370495,1268.836818,-824.287477,487.917525,-998.486771,-87.173213,-78.000885,-509.552683,1460.174643,-740.616851,616.811710,-117.727504,-603.563360,908.696998,-857.502968,-433.097474,958.598286,-932.468365,-498.865598,1368.221600,-1051.677494,-466.292480,1361.737132,-928.205979,-40.523435,1102.565741,-885.422344,-411.766988,1528.641358,-801.581350,-257.452767,1588.966521,-718.883449,379.984556,-485.104986,-348.514310,1419.204908,-866.437228,403.877285,-448.806465,
952.750736,-481.441581,755.147155,-1020.471956,419.444598,-790.196486,-287.835522,847.697332,-685.264466,-643.281070,-536.985427,-511.412277,687.618752,43.229443,-774.844209,-19.019395,1514.855691,-1072.346166,-475.727807,980.682264,570.979912,-896.822487,170.890228,367.275100,-686.699252,1552.243953,-816.057209,232.470494,-283.996463,-534.412067,1889.271346,350.046322,-317.890052,1219.714546,-929.313726,-243.697282,1545.345612,-609.688770,1444.102066,-721.082627,1184.138936,-841.314694,422.414210,-991.737225,-126.359572,71.350856,-533.429203,1469.899156,-756.950504,555.037846,-151.804109,-623.901043,834.010154,-806.304108,-456.808053,881.660659,-875.736136,-523.493587,1299.220800,-1039.445614,-493.397867,1282.559961,-933.858572,-79.925012,1218.882831,-900.498961,-439.871705,1478.125821,-812.116280,-290.448832,1663.889651,-735.166184,332.181055,-398.151257,-371.633851,1426.661726,-888.823849,343.594303,-334.674766,
978.007371,-493.489105,677.286262,-1035.624442,361.476901,-728.342684,-318.405205,957.041830,-704.779184,-646.157382,-432.585957,-530.281388,614.370231,205.106486,-795.011921,-61.653746,1551.417991,-1074.859428,-504.058035,904.064204,680.393681,-913.024481,121.784422,525.275023,-703.177405,1481.390193,-835.471099,180.062915,-146.804665,-556.421948,1804.251570,301.729967,-345.563238,1170.475171,-928.173608,-274.813183,1580.809058,-626.124901,1425.022314,-739.222124,1098.927901,-857.871159,360.184660,-977.039903,-164.148156,227.546587,-555.947869,1463.798338,-773.701158,495.626788,-181.900131,-643.441991,760.853132,-742.314625,-479.211604,805.145758,-805.557008,-547.029577,1225.031290,-1018.322673,-519.370866,1199.928081,-934.350940,-118.612786,1319.704331,-915.065915,-466.517657,1418.588004,-819.194552,-322.656833,1720.015839,-751.641956,286.780770,-300.979976,-393.671936,1420.054945,-911.105896,285.610419,-207.434976,
990.497410,-505.760317,602.135600,-1048.108901,305.696363,-653.283572,-347.936849,1053.446047,-724.465505,-648.722181,-314.741200,-548.300471,543.858746,371.126532,-815.744845,-103.056199,1570.007648,-1070.572233,-530.769530,830.523939,786.118420,-929.383540,74.729837,679.274978,-719.413268,1405.047763,-854.668645,130.148565,0.237631,-577.264103,1717.714725,251.060575,-372.067970,1113.754287,-920.214998,-304.770171,1599.009783,-642.142035,1392.611811,-757.801874,1014.310436,-873.583278,301.089047,-953.072801,-200.501754,387.703584,-577.146981,1443.137613,-790.941752,438.391918,-208.396513,-662.289355,689.863954,-664.771620,-500.392650,729.947484,-721.334398,-569.687914,1147.102916,-986.946325,-544.256829,1115.277608,-928.582593,-156.523914,1403.731906,-928.767737,-491.729132,1351.728827,-821.960704,-354.035158,1757.586592,-768.218126,243.425379,-194.617322,-414.687210,1400.612064,-933.202155,229.609332,-68.432293,
990.779436,-518.307529,530.119117,-1057.157286,251.845129,-564.447484,-376.415187,1135.610729,-744.428738,-651.016923,-184.345423,-565.570990,476.318432,538.068679,-837.029891,-143.300784,1571.594029,-1058.196528,-555.936397,760.031791,885.972610,-945.930782,29.522868,826.167277,-735.605817,1324.779984,-873.243575,82.506001,154.775781,-597.003499,1630.979393,199.277266,-397.372392,1051.168355,-904.233064,-333.519295,1600.868201,-657.919982,1348.484848,-776.799972,931.220003,-888.006024,244.917616,-918.515102,-235.386915,548.665593,-597.087476,1409.374673,-808.714356,383.139330,-231.773385,-680.565258,621.493185,-573.232368,-520.478326,656.758971,-622.831981,-591.687353,1066.787766,-944.012852,-568.127384,1029.889881,-915.368809,-193.567236,1470.197704,-941.146533,-515.556056,1279.180016,-819.448016,-384.522875,1777.259687,-784.768529,201.778173,-80.514516,-434.743974,1369.723192,-954.982907,175.302876,80.428187,
979.624715,-531.157499,461.477972,-1061.902119,199.689272,-461.640869,-403.838037,1202.672580,-764.742404,-653.086031,-42.857891,-582.214749,411.837024,702.553937,-858.792770,-182.416557,1557.432613,-1036.409693,-579.679559,692.447795,977.970543,-962.662833,-14.008865,963.112152,-751.938033,1242.021372,-890.674472,36.938563,314.030853,-615.715859,1545.131748,147.503150,-421.450114,984.273767,-879.005149,-361.029461,1587.583649,-673.629739,1294.348319,-796.156855,850.410229,-900.619827,191.417701,-872.106962,-268.776450,707.153008,-615.856459,1364.096128,-827.010218,329.690777,-252.571083,-698.411876,556.017123,-467.655526,-539.636376,586.083884,-510.260644,-613.247002,985.318228,-888.348618,-591.076352,944.878904,-893.466505,-229.636084,1518.843692,-951.636379,-538.074904,1202.475550,-810.582115,-414.045341,1780.037248,-801.119566,161.544645,39.489803,-453.905446,1328.881097,-976.259048,122.454320,236.715031,
957.978110,-544.303617,396.286962,-1061.376199,149.027277,-345.134190,-430.214294,1254.199891,-785.441811,-654.978473,107.694303,-598.365908,350.372103,861.207703,-880.890233,-220.396356,1528.993210,-1003.892986,-602.155221,627.549801,1060.400764,-979.539175,-56.001580,1087.649404,-768.563899,1158.056878,-906.318709,-6.721706,474.899473,-633.481289,1461.029112,96.710762,-444.283366,914.526842,-843.336564,-387.289339,1560.569126,-689.420451,1231.949488,-815.768461,772.456646,-910.826494,140.319439,-812.729160,-300.651612,859.923293,-633.569951,1308.962541,-845.747313,277.902315,-271.353923,-715.988313,493.559857,-348.468618,-558.066031,518.253997,-384.353631,-634.582483,903.789603,-818.991997,-613.211958,861.182255,-861.612471,-264.620309,1549.881427,-959.558509,-559.386211,1123.029962,-794.194415,-442.521651,1767.191314,-817.023846,122.489519,163.223487,-472.228648,1279.629599,-996.772568,70.892323,397.538257,
926.919980,-557.698279,334.480901,-1054.520070,99.695313,-215.731899,-455.560925,1290.170697,-806.520582,-656.748670,264.739651,-614.161373,291.772100,1010.827994,-903.101801,-257.208334,1487.896242,-959.380886,-623.540646,565.064788,1131.882750,-996.476588,-96.556721,1197.767440,-785.602166,1074.005976,-919.410900,-48.611312,634.072707,-650.381289,1379.306962,47.698660,-465.866507,843.251823,-796.119710,-412.306223,1521.390239,-705.410014,1163.025537,-835.478339,697.764497,-917.943476,91.358057,-739.499595,-331.005398,1003.926794,-650.374610,1245.664841,-864.749798,227.676897,-288.677719,-733.462937,434.119145,-216.617033,-575.983032,453.449292,-246.413363,-655.901690,823.146893,-735.283982,-634.648316,779.556960,-818.576118,-298.416377,1563.937398,-964.117789,-579.608699,1042.120571,-769.047249,-469.875137,1740.190871,-832.128642,84.450725,288.255051,-489.762855,1223.518753,-1016.188292,20.512385,559.663249,
887.628946,-571.247740,275.887739,-1040.198948,51.573169,-74.812469,-479.900553,1310.935606,-827.929849,-658.456081,425.229616,-629.731818,235.803201,1148.540865,-925.122117,-292.808185,1435.857958,-901.726094,-644.020209,504.699723,1191.401663,-1013.339557,-135.744664,1291.937630,-803.134392,990.812620,-929.066380,-88.833089,788.179613,-666.499813,1300.390752,1.080806,-486.211446,771.617202,-736.404127,-436.105841,1471.708703,-721.679692,1089.256585,-855.070605,626.579499,-921.197842,44.288588,-651.877217,-359.845958,1136.442743,-666.447342,1175.889072,-883.730873,178.971387,-305.061936,-751.003965,377.593887,-73.591845,-593.602542,391.719157,-98.318313,-677.401595,744.175002,-636.960831,-655.498985,700.581848,-763.225723,-330.935346,1561.988020,-964.401349,-598.872775,960.873121,-733.873687,-496.045184,1700.633382,-845.951939,47.349679,411.997168,-506.550659,1162.063965,-1034.087324,-28.728695,719.668550,
841.346149,-584.809612,220.263609,-1017.229541,4.588661,75.673597,-503.259134,1317.168930,-849.577367,-660.162884,585.781465,-645.195599,182.180776,1271.924392,-946.552917,-327.149696,1374.641447,-829.981343,-663.775381,446.169045,1238.321903,-1029.925471,-173.606801,1369.126768,-821.203471,909.240770,-934.289696,-127.454511,933.947302,-681.926336,1224.513610,-42.713001,-505.354367,700.619841,-663.474231,-458.732938,1413.231218,-738.272468,1012.223719,-874.263510,559.001736,-919.721815,-1.104966,-549.761219,-387.198490,1255.180936,-681.991669,1101.284075,-902.279243,131.800890,-320.967946,-768.770763,323.813021,78.572996,-611.124350,333.004950,57.515593,-699.266154,667.492464,-524.239761,-675.872891,624.665691,-694.605742,-362.108630,1545.289965,-959.382157,-617.317022,880.251991,-687.435483,-520.997564,1650.183604,-857.870021,11.195814,531.832997,-522.631680,1096.709497,-1049.962191,-76.818489,874.127241,
789.340776,-598.192427,167.326015,-984.417940,-41.283580,233.253673,-525.664054,1309.813455,-871.324249,-661.929185,742.879094,-660.655513,130.599988,1379.091688,-966.892947,-360.192271,1306.009893,-743.492826,-682.979755,389.216062,1272.379397,-1045.944263,-210.157295,1428.791238,-839.811137,829.875357,-933.987830,-164.509107,1068.358557,-696.760005,1151.739335,-83.427778,-523.362408,631.077300,-576.933265,-480.250807,1347.662361,-755.195209,933.373402,-892.703299,495.004940,-912.552375,-45.000459,-433.571825,-413.104678,1358.340530,-697.230136,1023.429331,-919.851395,86.242994,-336.784907,-786.904870,272.563883,237.347244,-628.721779,277.164504,218.219104,-721.662976,593.551303,-397.889198,-695.872194,552.059320,-612.022702,-391.891865,1515.310742,-947.929775,-635.088438,801.055526,-628.600306,-544.731863,1590.522425,-867.114265,-23.914231,645.246874,-538.048319,1028.797772,-1063.212880,-123.699104,1019.786219,
732.876567,-611.155838,116.783774,-940.611117,-86.028393,395.029370,-547.144976,1290.023640,-892.978978,-663.805712,893.075867,-676.198345,80.761501,1468.731004,-985.528288,-391.905483,1231.681267,-641.995781,-701.797957,333.626713,1293.655328,-1060.996243,-245.388919,1470.852065,-858.913713,753.128452,-926.987124,-200.003981,1188.791345,-711.114652,1081.990008,-120.966748,-540.338515,563.628829,-476.789927,-500.740065,1276.660018,-772.424127,853.990277,-909.957633,434.460672,-898.638165,-87.528127,-304.298777,-437.619783,1444.632561,-712.393980,943.802592,-935.770568,42.441472,-352.823009,-805.519407,223.616318,399.797738,-646.534322,223.997755,380.593957,-744.736414,522.645061,-259.272260,-715.592354,482.870555,-515.135601,-420.267448,1473.662789,-928.829431,-652.343129,723.916327,-556.434719,-567.284707,1523.306824,-872.776598,-57.800164,749.944226,-552.851006,959.543903,-1073.142736,-169.283690,1153.723160,
673.180035,-623.408454,68.360983,-884.763993,-129.598925,557.810448,-567.738744,1259.109969,-914.287759,-665.827016,1033.184548,-691.896993,32.392051,1540.104713,-1001.726987,-422.270775,1153.286379,-525.700748,-720.385975,279.235911,1302.537033,-1074.554164,-279.283390,1495.652757,-878.416744,679.250225,-912.054333,-233.932490,1293.127890,-725.123375,1015.077646,-155.371436,-556.421447,498.742886,-363.535995,-520.297179,1201.795273,-789.911390,775.178640,-925.508002,377.162105,-876.856463,-128.764594,-163.507619,-460.810167,1513.280310,-727.712199,863.747847,-949.230220,0.608025,-369.311154,-824.689326,176.740176,562.719300,-664.665234,173.270696,541.267832,-768.596153,454.923943,-110.349289,-735.123603,417.080887,-404.044985,-447.244527,1422.043440,-900.812823,-669.243963,649.306302,-470.305992,-588.727343,1450.140275,-873.822164,-90.202414,843.951812,-567.101407,890.015386,-1078.953716,-213.470571,1273.468074,
611.412150,-634.601964,21.812002,-816.020267,-171.926268,718.271366,-587.496750,1218.486491,-934.921058,-668.008686,1160.448397,-707.812827,-14.739543,1593.013199,-1014.638806,-451.281666,1072.332869,-395.356985,-738.891041,225.927392,1299.671092,-1085.952697,-311.822173,1503.904690,-898.169967,608.344615,-887.924405,-266.288331,1379.821365,-738.939815,950.737938,-186.800790,-571.780231,436.727979,-238.198524,-539.032809,1124.519711,-807.590407,697.851575,-938.742479,322.844919,-846.041523,-168.732772,-13.299910,-482.754456,1564.002402,-743.400645,784.445090,-959.299862,-38.977711,-386.396577,-844.444924,131.716693,722.789325,-683.183508,124.735109,696.866470,-793.301205,390.415057,46.368742,-754.551740,354.564124,-279.371902,-472.855527,1362.181347,-862.603644,-685.956080,577.546017,-369.983443,-609.157864,1372.551072,-869.105641,-120.787269,925.691784,-580.874332,821.118292,-1079.742768,-256.151518,1377.082053,
548.646935,-644.322674,-23.071895,-733.801862,-212.928198,873.114467,-606.491765,1169.624001,-954.458966,-670.348072,1272.656277,-723.995827,-60.810274,1627.735511,-1023.299727,-478.944259,990.176306,-252.280567,-757.450291,173.630497,1285.913223,-1094.385348,-342.993893,1496.626030,-917.962185,540.390238,-853.337297,-297.078057,1447.914701,-752.734145,888.663702,-215.507510,-586.604919,377.745657,-102.353773,-557.069684,1046.140978,-825.378458,622.728610,-948.950425,271.210153,-805.025057,-207.407958,143.767596,-503.548332,1596.976899,-759.650332,706.883852,-964.933809,-75.969600,-404.147010,-864.767080,88.346420,876.731169,-702.126779,78.144314,844.184414,-818.842739,329.046835,207.914365,-773.958188,295.109730,-142.314356,-497.152435,1295.789523,-812.977992,-702.643441,508.818028,-255.729111,-628.691344,1291.974293,-857.390525,-149.153783,994.025166,-594.259177,753.591442,-1074.504077,-297.218203,1463.192847,
485.858867,-652.081854,-66.460775,-637.899445,-252.517114,1019.226391,-624.821350,1114.009344,-972.378012,-672.826366,1368.191414,-740.480371,-105.934545,1644.959516,-1026.641939,-505.277981,907.999227,-98.339759,-776.186223,122.317786,1262.280654,-1098.909100,-372.796962,1475.079146,-937.515311,475.266900,-807.086382,-326.329989,1497.018501,-766.684958,828.537093,-241.811003,-601.095541,321.826812,41.903969,-574.538625,967.805991,-843.173961,550.342263,-955.319271,221.950068,-752.691132,-244.729794,304.787197,-523.310444,1612.789106,-776.614426,631.843315,-964.984548,-109.956907,-422.557365,-885.580924,46.455445,1021.470593,-721.502938,33.266982,980.330991,-845.137109,270.676987,370.997886,-793.420727,238.451324,5.336498,-520.206212,1224.524662,-750.839707,-719.467070,443.183967,-128.368675,-647.451119,1209.733452,-837.375164,-174.843084,1048.264058,-607.359592,688.009344,-1062.141343,-336.569113,1530.993587,
423.916104,-657.306811,-108.485931,-528.553754,-290.608394,1153.815972,-642.605086,1053.108769,-988.040435,-675.411866,1446.035272,-757.275213,-150.161215,1645.708613,-1023.510024,-530.316513,826.797935,64.100644,-795.197978,72.001898,1229.910631,-1098.457498,-401.239182,1440.709026,-956.477899,412.785973,-748.082661,-354.098000,1527.262220,-780.968152,770.059205,-266.069271,-615.451173,268.892364,192.039696,-591.573562,890.491678,-860.845226,481.050419,-956.933705,174.770170,-688.047092,-280.619354,466.610360,-542.185980,1612.369542,-794.395875,559.883229,-958.221120,-140.465182,-441.561375,-906.746504,5.899624,1154.271874,-741.290303,-10.099919,1102.834749,-872.038075,215.120966,532.169683,-813.013848,184.296353,161.243174,-542.107474,1149.950385,-675.308958,-736.583168,380.603993,10.668774,-665.561203,1127.019944,-807.730353,-197.351736,1088.155725,-620.288574,624.791653,-1041.490521,-374.115902,1580.212436,
363.575588,-659.335786,-149.240561,-406.515861,-327.129056,1274.522696,-659.975605,988.333032,-1000.687072,-678.064920,1505.739493,-774.349899,-193.477250,1631.269080,-1012.682733,-554.109918,747.375635,232.261667,-814.550363,22.727634,1190.023485,-1091.862098,-428.337958,1395.083109,-974.417692,352.721278,-675.438102,-380.459929,1539.229983,-795.743078,712.973964,-288.652424,-629.859624,218.776483,345.194162,-608.308648,815.003350,-878.213457,415.051581,-952.779322,129.402370,-610.307465,-314.998568,625.965140,-560.345327,1596.927361,-813.039285,491.348926,-943.353582,-166.959801,-461.046824,-928.047473,-33.433902,1272.844297,-761.435065,-52.119016,1209.709916,-899.359046,162.175848,687.992565,-832.806258,132.352812,322.630097,-562.964899,1073.503409,-585.817569,-754.139138,320.957081,159.355829,-683.139925,1044.871092,-767.150895,-216.151768,1113.844268,-633.157867,564.215773,-1011.351470,-409.788019,1611.060432,
